==============================================
  Session: Session 04
  Started: 2026-04-10 00:09:25
==============================================

Time       Event              Arousal    Score    HR       IBI      RMSSD    LF/HF    Breathing    SQI   
00:04:22   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:23   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:24   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:25   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:26   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:27   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:28   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:29   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:30   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:31   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:32   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:33   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:34   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:35   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:36   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:37   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:38   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:39   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:40   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:41   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:42   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:43   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:44   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:45   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:46   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:47   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:48   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:49   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:50   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:51   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:52   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:53   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:54   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:55   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:56   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:57   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:58   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:04:59   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:00   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:01   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:02   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:03   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:04   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:05   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:06   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:07   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:08   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:09   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:10   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:11   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:12   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:13   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:14   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:15   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:16   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:17   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:18   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:19   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:20   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:21   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:22   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:23   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:24   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:25   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:26   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:27   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:28   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:29   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:30   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:31   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:32   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:33   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:34   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:35   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:36   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:37   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:38   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:39   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:40   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:41   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:42   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:43   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:44   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:45   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:46   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
