==============================================
  Session: Session 32
  Started: 2026-05-04 10:38:39
==============================================

Time       Event              Arousal    Score    HR       IBI      RMSSD    LF/HF    Breathing    SQI
00:07:12   DATA               Low        0.000    73.4     751.4    54.0     6.52     0.111        0.693
00:07:13   DATA               Low        0.000    75.4     756.6    55.2     7.02     0.257        0.678
00:07:14   DATA               Low        0.000    75.2     763.7    58.5     7.70     0.262        0.674
00:07:15   DATA               Low        0.000    74.4     768.3    59.8     8.20     0.260        0.682
00:07:16   DATA               Low        0.000    86.2     773.3    55.9     7.19     0.105        0.623
00:07:17   DATA               Low        0.000    86.7     771.5    56.8     7.41     0.070        0.608
00:07:18   DATA               Low        0.000    86.7     771.5    56.8     7.41     0.070        0.608
00:07:19   DATA               Low        0.000    67.0     767.5    57.1     8.40     0.106        0.601
00:07:20   DATA               Low        0.000    67.0     767.5    57.1     8.40     0.106        0.601
00:07:21   DATA               Low        0.000    67.4     765.2    55.1     9.34     0.106        0.607
00:07:22   DATA               Low        0.000    67.0     774.2    53.5     10.93    0.105        0.608
00:07:23   DATA               Low        0.000    67.0     774.2    53.5     10.93    0.105        0.608
00:07:24   DATA               Low        0.000    67.0     774.2    53.5     10.93    0.105        0.608
00:07:25   DATA               Low        0.000    67.0     774.2    53.5     10.93    0.105        0.608
00:07:26   DATA               Low        0.000    67.0     774.2    53.5     10.93    0.105        0.608
00:07:27   DATA               Low        0.000    67.0     774.2    53.5     10.93    0.105        0.608
00:07:29   DATA               Low        0.000    68.9     816.9    54.0     13.94    0.105        0.612
00:07:30   DATA               Low        0.000    69.9     820.7    53.7     13.08    0.105        0.624
00:07:31   DATA               Low        0.000    69.9     820.7    53.7     13.08    0.105        0.624
00:07:32   DATA               Low        0.003    70.2     813.7    50.7     12.24    0.102        0.628
00:07:33   DATA               Low        0.038    71.4     810.1    49.4     11.49    0.103        0.634
00:07:34   DATA               Low        0.098    73.0     805.1    48.4     10.84    0.104        0.651
00:07:35   DATA               Low        0.098    74.1     798.0    52.7     10.15    0.102        0.666
00:07:36   DATA               Low        0.098    75.6     793.4    53.6     9.56     0.102        0.675
00:07:37   DATA               Low        0.094    77.4     785.4    52.6     8.98     0.103        0.689
00:07:38   DATA               Low        0.060    76.3     785.4    51.7     8.31     0.103        0.699
00:07:39   DATA               Low        0.000    75.5     780.8    51.7     8.04     0.104        0.709
00:07:40   DATA               Low        0.000    76.5     784.5    51.5     7.82     0.103        0.724
00:07:41   DATA               Low        0.000    77.9     787.1    51.8     7.75     0.103        0.739
00:07:42   DATA               Low        0.051    79.6     783.3    48.8     7.09     0.104        0.750
----------------------------------------------------------------------------------------------------
Session ended: 2026-05-04 10:47:36
Total entries logged: 339
